A-6758,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6759,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6760,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6761,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6762,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6763,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6764,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
3104,NRRL,Actinomucor,elegans,,,FALSE,1963-10-16,"N. Wai, Taipei, Taiwan","Rhizopus chinensis var chungyuen","Chinese cheese",,,TRUE,FALSE,TRUE
A-6765,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6766,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6767,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6768,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6769,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6770,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6771,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6772,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6773,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-10543,NRRL,Actinomucor,elegans,,,FALSE,1960-12-21,"L.J. Wickerham, NRRL Isolate",,"Soil (sample ss 578)","Base of a pyramid",Mexico,FALSE,FALSE,TRUE
A-6774,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6775,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-10559,NRRL,Actinomucor,elegans,,,FALSE,1960-12-21,"L.J. Wickerham, NRRL Isolate",,"Soil (sample ss 577)","A grassy field",Mexico,FALSE,FALSE,TRUE
A-6776,NRRL,Actinomucor,elegans,,,FALSE,1956-07-01,"R.K. Benjamin, Rancho Santa Ana Botanic Garden, Claremont, California","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-6828,NRRL,Actinomucor,elegans,,,FALSE,1956-08-01,"L.W. Durrell, Ft. Collins, Colorado","Actinomucor repens?",,,,FALSE,FALSE,TRUE
A-7169,NRRL,Actinomucor,elegans,,,FALSE,1957-04-01,"NRRL isolate",,Soil,"Peoria, Illinois",USA,FALSE,FALSE,TRUE
A-11722,NRRL,Actinomucor,elegans,,,FALSE,1962-09-05,"H. Stenton, University of Hong Kong",,"Bean curd",,,FALSE,FALSE,TRUE
A-7319,NRRL,Actinomucor,elegans,,,FALSE,1957-07-01,"G.F. Orr, University of California, Agriculture Experimentation Station, Los Angeles, California","Actinomucor elegans",Soil,Desert,,FALSE,FALSE,TRUE
A-11725,NRRL,Actinomucor,elegans,,,FALSE,1962-09-05,"H. Stenton, University of Hong Kong",,,,,FALSE,FALSE,TRUE
A-12119,NRRL,Actinomucor,elegans,,,FALSE,1963-03-28,"WM. B. Cooke, HEW, Public Health Service, Cincinnati, Ohio",,Soil,"Bear River, Cache County, Utah",USA,FALSE,FALSE,TRUE
A-7524,NRRL,Actinomucor,elegans,,,FALSE,1957-11-01,"NRRL isolate",,"Cultivated dry soil","Stanford, California",USA,FALSE,FALSE,TRUE
A-12120,NRRL,Actinomucor,elegans,,,FALSE,1963-03-28,"WM. B. Cooke, HEW, Public Health Service, Cincinnati, Ohio",,Soil,"Worm Creek west of Franklin, Utah",USA,FALSE,FALSE,TRUE
A-7776,NRRL,Actinomucor,elegans,,,FALSE,1958-06-01,"D.I. Fennell, Quartermaster Culture Collection, Natick, MA","Actinomucor ?",,,,FALSE,FALSE,TRUE
A-12154,NRRL,Actinomucor,elegans,,,FALSE,1963-04-12,"P.A. Orpurt, Marine Lab, University of Miami, Florida",12-1,,,,FALSE,FALSE,TRUE
A-9061,NRRL,Actinomucor,elegans,,,FALSE,1958-11-17,"C. Robinow, University of West Ontario, Canada","Mucor sp.",,,,FALSE,FALSE,TRUE
1706,NRRL,Actinomucor,elegans,,,TRUE,1940-06-01,"Harvard University",Glomerula,,,,TRUE,FALSE,TRUE
A-13439,NRRL,Actinomucor,elegans,,,FALSE,1964-10-16,"NRRL isolate",,"Chinese cheese",Taiwan,"Republic of China",FALSE,FALSE,TRUE
A-9101,NRRL,Actinomucor,elegans,,,FALSE,1959-01-01,"NRRL isolate",,Soil,,Mexico,FALSE,FALSE,TRUE
685,NRRL,Actinomucor,elegans,,,FALSE,1955-12-01,"G.W. Martin","Mucor jansenii?",Seed,,,TRUE,FALSE,TRUE
A-12442,NRRL,Actinomucor,elegans,,,FALSE,1963-09-04,"NRRL isolate",,"Glume of lolium",,,FALSE,FALSE,TRUE
A-9102,NRRL,Actinomucor,elegans,,,FALSE,1959-01-01,"NRRL isolate",,Soil,Wisconsin,USA,FALSE,FALSE,TRUE
1404,NRRL,Actinomucor,elegans,,,FALSE,1940-06-01,"Blakeslee Collection","Mucor botryoides",Soil,,,TRUE,FALSE,TRUE
A-12605,NRRL,Actinomucor,elegans,,,FALSE,1963-10-16,"Wai, Nganshou, Taipei, Taiwan","Rhizopus chiep",,,,FALSE,FALSE,TRUE
A-9172,NRRL,Actinomucor,elegans,,,FALSE,1959-03-06,"WM. F. Kirchoff, Purdue University, West Lafayette, Indiana","Mucor sp.",Bean,,,FALSE,FALSE,TRUE
A-12704,NRRL,Actinomucor,elegans,,,FALSE,1963-12-06,"NRRL isolate",,Soil,"A forest",Poland,FALSE,FALSE,TRUE
2227,NRRL,Actinomucor,elegans,,,FALSE,1950-01-01,"H.J. Pfaff, University of California","Food techn 197",,,,TRUE,FALSE,TRUE
A-9365,NRRL,Actinomucor,elegans,,,FALSE,1959-07-30,"T. Rayss, Hebrew University, Jerusalem, Israel","Actinomucor corymbosius forma palestina",,,,FALSE,FALSE,TRUE
A-10553,NRRL,Actinomucor,elegans,,,FALSE,1960-12-21,"L.J. Wickerham, NRRL Isolate",,"Soil (sample ss 578)","Base of a pyramid",Mexico,FALSE,FALSE,TRUE
A-6052,NRRL,Actinomucor,repens,,,FALSE,1955-06-01,"J.L. Wood, Johns Hopkins Hospital, Baltimore, Maryland","Actinomucor sp = p3","Fungus, Coprinus on dung","New York Zoological Gardens, New York",USA,FALSE,FALSE,TRUE
13011,NRRL,Actinomucor,elegans,,,FALSE,1962-04-12,"A. Au, Taiwan Sugar, Tainan, Taiwan","M wuchang strain ii",Sufu,Chungking,China,TRUE,FALSE,TRUE
A-12873,NRRL,Actinomucor,elegans,,,FALSE,1964-01-27,"C.J. Alexopoulos, University of Texas, Austin, Texas","Actinomucor repens",Soil,"Beaumont, Texas",USA,FALSE,FALSE,TRUE
2242,NRRL,Actinomucor,repens,,,FALSE,1950-06-01,"Suey Fong Co, San Francisco, California","Mucor sp. = 197","Fermented food",,,TRUE,FALSE,TRUE
A-12874,NRRL,Actinomucor,elegans,,,FALSE,1964-01-27,"C.J. Alexopoulos, University of Texas, Austin, Texas","Actinomucor sp.",Soil,"Austin, Texas",USA,FALSE,FALSE,TRUE
A-9954,NRRL,Actinomucor,elegans,,,FALSE,1960-07-08,"G.F. Orr, University of California, Los Angeles, California",O-644,,,,FALSE,FALSE,TRUE
A-10294,NRRL,Actinomucor,elegans,,,FALSE,1960-10-25,"B.S. Mehrotra, University of Allahabad, India","Actinomucor elegans",,,,FALSE,FALSE,TRUE
A-13093,NRRL,Actinomucor,elegans,,,FALSE,1964-04-03,"C.T. Rogerson, New York Botanical Garden, Bronx Park",64-2,"Sterilized soil","Botanical Garden in New York City, New York",USA,FALSE,FALSE,TRUE
A-10331,NRRL,Actinomucor,elegans,,,FALSE,1960-11-01,"G.F. Orr, University of California, Los Angeles, California",O-248,Mouse,"Mesa County, Colorado",USA,FALSE,FALSE,TRUE
A-13177,NRRL,Actinomucor,elegans,,,FALSE,1964-05-26,"R. Morrall, University of Saskatchewan, Canada","Actinomucor sp.",,,,FALSE,FALSE,TRUE
A-13300,NRRL,Actinomucor,elegans,,,FALSE,1964-07-14,"D.M. Brown, School of Medicine, Loma Linda University, California","Actinomucor elegans",,,,FALSE,FALSE,TRUE
A-13575,NRRL,Actinomucor,elegans,,,FALSE,1965-02-02,"NRRL isolate",,,,,FALSE,FALSE,TRUE
A-13947,NRRL,Actinomucor,elegans,,,FALSE,1965-09-21,"WM.B. Cooke, HEW, Cincinnati, Ohio",Pr-2-35-1-3,Soil,"River bank in Weld County, Colorado",Colorado,FALSE,FALSE,TRUE
A-14026,NRRL,Actinomucor,elegans,,,FALSE,1965-10-25,"A.K. Sarbhoy, International Mycological Institute, Egham, England","Actinomucor elegans",,,,FALSE,FALSE,TRUE
A-14027,NRRL,Actinomucor,elegans,,,FALSE,1965-10-25,"A.K. Sarbhoy, International Mycological Institute, Egham, England","Actinomucor elegans?",,,,FALSE,FALSE,TRUE
A-14028,NRRL,Actinomucor,elegans,,,FALSE,1965-10-25,"A.K. Sarbhoy, International Mycological Institute, Egham, England","Mucor brunneus?",,,,FALSE,FALSE,TRUE
A-14030,NRRL,Actinomucor,elegans,,,FALSE,1965-10-25,"A.K. Sarbhoy, International Mycological Institute, Egham, England","Absidia ramosa",,,,FALSE,FALSE,TRUE
A-14040,NRRL,Actinomucor,elegans,,,FALSE,1965-11-08,"NRRL isolate",F2301,Wheat,,,FALSE,FALSE,TRUE
A-15613,NRRL,Actinomucor,elegans,,,FALSE,1967-06-13,"NRRL isolate",,"Fescue hay",Missouri,USA,FALSE,FALSE,TRUE
A-15804,NRRL,Actinomucor,elegans,,,FALSE,1967-09-27,"R.T. Hanlin, University of Georgia, Athens, Georgia","Thamnidium sp.",,,,FALSE,FALSE,TRUE
A-17567,NRRL,Actinomucor,elegans,,,FALSE,1969-11-12,"M. Christensen, University of Wyoming, Laramie, Wyoming","Mucor ambiguus",Soil,Wyoming,USA,FALSE,FALSE,TRUE
A-19607,NRRL,Actinomucor,elegans,,,FALSE,1972-11-22,"NRRL isolate",,"Corn (sample 29-071-9-25)",Missouri,USA,FALSE,FALSE,TRUE
A-21318,NRRL,Actinomucor,elegans,,,FALSE,1973-11-08,"NRRL isolate",,"Wild rice",Minnesota,USA,FALSE,FALSE,TRUE
A-21322,NRRL,Actinomucor,elegans,,,FALSE,1973-11-08,"NRRL isolate",,"Wild rice",Minnesota,USA,FALSE,FALSE,TRUE
A-21356,NRRL,Actinomucor,elegans,,,FALSE,1974-01-03,"V. Lusin, Zagreb, Yugoslavia","Actinomucor elegans",,,,FALSE,FALSE,TRUE
A-21638,NRRL,Actinomucor,elegans,,,FALSE,1974-12-23,"A.F. Moustafa, University of Kuwait","Actinomucor elegans",,,,FALSE,FALSE,TRUE
A-21927,NRRL,Actinomucor,elegans,,,FALSE,1976-11-02,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan",P-227,,,Pakistan,FALSE,FALSE,TRUE
A-21928,NRRL,Actinomucor,elegans,,,FALSE,1976-11-02,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan",P-228,,,Pakistan,FALSE,FALSE,TRUE
A-21929,NRRL,Actinomucor,elegans,,,FALSE,1976-11-02,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan",P-229,,,Pakistan,FALSE,FALSE,TRUE
A-21968,NRRL,Actinomucor,elegans,,,FALSE,1976-11-02,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan",P-271,,,Pakistan,FALSE,FALSE,TRUE
A-26087,NRRL,Actinomucor,elegans,,,FALSE,1983-02-09,"R. Rogers, NRRL isolate",,Wheat,Nebraska,USA,FALSE,FALSE,TRUE
A-12254B,NRRL,Actinomucor,elegans,,,FALSE,1963-05-21,"C.J. Alexopoulos, University of Texas, Austin, Texas",,,,,FALSE,FALSE,TRUE
A-12255B,NRRL,Actinomucor,elegans,,,FALSE,1963-05-21,"C.J. Alexopoulos, University of Texas, Austin, Texas",,,,,FALSE,FALSE,TRUE
A-12266A,NRRL,Actinomucor,elegans,,,FALSE,1963-05-28,"C.C. Campbell, Harvard University, Boston, Massachusetts",,"Clinicla isolate from the soft palate of a diabetic",,,FALSE,FALSE,TRUE
A-21273,NRRL,Actinomucor,sp.,,,FALSE,1973-09-28,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Mucor globosus = p-55","Insect, red bug in soil",Lyallpur,Pakistan,FALSE,FALSE,TRUE
A-21556,NRRL,Actinomucor,sp.,,,FALSE,1974-07-23,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-116","Mouse dung",,Pakistan,FALSE,FALSE,TRUE
A-21562,NRRL,Actinomucor,sp.,,,FALSE,1974-07-23,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-122","Rabbit dung",,Pakistan,FALSE,FALSE,TRUE
A-21725,NRRL,Actinomucor,sp.,,,FALSE,1975-08-18,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-166","Rat dung",,Pakistan,FALSE,FALSE,TRUE
A-21726,NRRL,Actinomucor,sp.,,,FALSE,1975-08-18,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-167","Rat dung",,Pakistan,FALSE,FALSE,TRUE
A-21727,NRRL,Actinomucor,sp.,,,FALSE,1975-08-18,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-168","Rat dung",,Pakistan,FALSE,FALSE,TRUE
A-21728,NRRL,Actinomucor,sp.,,,FALSE,1975-08-18,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-169","Rat dung",,Pakistan,FALSE,FALSE,TRUE
A-21729,NRRL,Actinomucor,sp.,,,FALSE,1975-08-18,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-170","Rat dung",,Pakistan,FALSE,FALSE,TRUE
A-21731,NRRL,Actinomucor,sp.,,,FALSE,1975-08-18,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-172",Soil,,Pakistan,FALSE,FALSE,TRUE
A-21737,NRRL,Actinomucor,sp.,,,FALSE,1975-08-18,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-179",Soil,,Pakistan,FALSE,FALSE,TRUE
A-21757,NRRL,Actinomucor,sp.,,,FALSE,1975-08-18,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-202","Rat dung",,Pakistan,FALSE,FALSE,TRUE
A-21758,NRRL,Actinomucor,sp.,,,FALSE,1975-08-18,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-203","Rat dung",,Pakistan,FALSE,FALSE,TRUE
A-21759,NRRL,Actinomucor,sp.,,,FALSE,1975-08-18,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-204","Rat dung",,Pakistan,FALSE,FALSE,TRUE
A-21848,NRRL,Actinomucor,sp.,,,FALSE,1976-11-24,"G. Benny, University of Florida, Gainesville, Florida","Actinomucor elegans = 96","Rat dung",Lyallpur,Pakistan,FALSE,FALSE,TRUE
A-23427,NRRL,Actinomucor,sp.,,,FALSE,1977-03-25,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-390","Mouse dung",,Pakistan,FALSE,FALSE,TRUE
A-23442,NRRL,Actinomucor,sp.,,,FALSE,1977-03-25,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Mucor sp = p-407","Mouse dung",,Pakistan,FALSE,FALSE,TRUE
A-23472,NRRL,Actinomucor,sp.,,,FALSE,1977-03-25,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-439","Bat dung",,Pakistan,FALSE,FALSE,TRUE
A-23497,NRRL,Actinomucor,sp.,,,FALSE,1977-03-25,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Mucor sp = p-464",Soil,,Pakistan,FALSE,FALSE,TRUE
A-23668,NRRL,Actinomucor,sp.,,,FALSE,1978-03-15,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-480",Soil,,Pakistan,FALSE,FALSE,TRUE
A-23669,NRRL,Actinomucor,sp.,,,FALSE,1978-03-15,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-481",Fungus,,Pakistan,FALSE,FALSE,TRUE
A-23670,NRRL,Actinomucor,sp.,,,FALSE,1978-03-15,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-482",Soil,,Pakistan,FALSE,FALSE,TRUE
A-23671,NRRL,Actinomucor,sp.,,,FALSE,1978-03-15,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-483",Soil,,Pakistan,FALSE,FALSE,TRUE
A-23677,NRRL,Actinomucor,sp.,,,FALSE,1978-03-15,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Cunninghamella echinulata = p-490",Soil,,Pakistan,FALSE,FALSE,TRUE
A-23681,NRRL,Actinomucor,sp.,,,FALSE,1978-03-15,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Cunninghamella echinulata = p-494",Soil,,Pakistan,FALSE,FALSE,TRUE
A-23682,NRRL,Actinomucor,sp.,,,FALSE,1978-03-15,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Cunninghamella echinulata = p-495",Soil,,Pakistan,FALSE,FALSE,TRUE
A-23684,NRRL,Actinomucor,sp.,,,FALSE,1978-03-15,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Cunninghamella elegans = p-497","Rat dung",,Pakistan,FALSE,FALSE,TRUE
A-23699,NRRL,Actinomucor,sp.,,,FALSE,1978-03-15,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Mucor sp nov ix = p-513",Soil,,Pakistan,FALSE,FALSE,TRUE
A-23730,NRRL,Actinomucor,sp.,,,FALSE,1978-03-15,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Actinomucor elegans = p-546",Soil,,Pakistan,FALSE,FALSE,TRUE
A-23735,NRRL,Actinomucor,sp.,,,FALSE,1978-03-15,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Cunninghamella echinulata = p-551","Cow dung",,Pakistan,FALSE,FALSE,TRUE
A-23736,NRRL,Actinomucor,sp.,,,FALSE,1978-03-15,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Cunninghamella echinulata = p-552",Air,,Pakistan,FALSE,FALSE,TRUE
A-23737,NRRL,Actinomucor,sp.,,,FALSE,1978-03-15,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Cunninghamella echinulata = p-553",Soil,,Pakistan,FALSE,FALSE,TRUE
A-23738,NRRL,Actinomucor,sp.,,,FALSE,1978-03-15,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Cunninghamella echinulata = p-554","Lizard dung",,Pakistan,FALSE,FALSE,TRUE
A-23740,NRRL,Actinomucor,sp.,,,FALSE,1978-03-15,"J.H. Mirza, University of Agriculture, Lyallpur, Pakistan","Cunninghamella elegans = p-556",Soil,,Pakistan,FALSE,FALSE,TRUE
A-20009,NRRL,Actinomucor,elegans,,,FALSE,1973-02-28,"W.A. Shipton, James Cook University of North Queensland, Australia","Actinomucor sp.","animal, Mouse",Toowoomba,Australia,FALSE,FALSE,TRUE
A-21554,NRRL,Actinomucor,elegans,,,FALSE,1974-07-23,"J.H. Mirza, Faisalabad, West Pakistan","Actinomucor elegans","animal, rat",,Pakistan,FALSE,FALSE,TRUE
A-9784,NRRL,Actinomucor,elegans,,,FALSE,1960-03-18,"G.F. Orr, University of California, Los Angeles, California",O-510,"animal, Rabbit","Oildale, California",USA,FALSE,FALSE,TRUE
A-9785,NRRL,Actinomucor,elegans,,,FALSE,1960-03-18,"G.F. Orr, University of California, Los Angeles, California",O-511,"animal, Rabbit","Tupman, California",USA,FALSE,FALSE,TRUE
A-9786,NRRL,Actinomucor,elegans,,,FALSE,1960-03-18,"G.F. Orr, University of California, Los Angeles, California",O-531,"animal, Dog","Pozo Creek",,FALSE,FALSE,TRUE
A-9787,NRRL,Actinomucor,elegans,,,FALSE,1960-03-18,"G.F. Orr, University of California, Los Angeles, California",O-537,"animal, Dog","Mockingbird Canyon, Arlington",,FALSE,FALSE,TRUE
A-11655,NRRL,Actinomucor,elegans,,,FALSE,1962-07-19,"NRRL isolate",,"animal, Honey bear","Near Grayling, Michigan",USA,FALSE,FALSE,TRUE
A-11656,NRRL,Actinomucor,elegans,,,FALSE,1962-07-19,"NRRL isolate",,"animal, Honey bear","Near Grayling, Michigan",USA,FALSE,FALSE,TRUE
A-11657,NRRL,Actinomucor,elegans,,,FALSE,1962-07-19,"NRRL isolate",,"animal, Honey bear","Near Grayling, Michigan",USA,FALSE,FALSE,TRUE
5840,NRRL,Actinomucor,elegans,,,FALSE,1973-08-07,"American Type Culture Collection, Rockville, MD","Parasitella simplex","Insect, sugar cane borer",,,TRUE,FALSE,TRUE
A-21270,NRRL,Actinomucor,elegans,,,FALSE,1973-09-28,"J.H. Mirza, Faisalabad, West Pakistan","Mortierella pusilla","Insect, red bug in soil",Faisalabad,Pakistan,FALSE,FALSE,TRUE
A-6265,NRRL,Actinomucor,repens,,,FALSE,1955-10-01,"R.G. Atkinson, Plant Pathology Lab, St. Catherines, Ontario, Canada","Actinomucor repens",,,,FALSE,FALSE,TRUE
A-6320,NRRL,Actinomucor,repens,,,FALSE,1955-11-01,"K. Sato, Institute For Fermentation, Osaka, Japan","Actinomucor repens = ifo 4022",,,,FALSE,FALSE,TRUE
A-6403,NRRL,Actinomucor,repens,,,FALSE,1956-01-01,"NRRL isolate",,"Soil (sample ss 283)",,Afghanistan,FALSE,FALSE,TRUE
A-6404,NRRL,Actinomucor,repens,,,FALSE,1956-01-01,"NRRL isolate",,"Soil (sample ss 282)",,Afghanistan,FALSE,FALSE,TRUE
A-6405,NRRL,Actinomucor,repens,,,FALSE,1956-01-01,"NRRL isolate",,"Soil (sample ss 279)",,Afghanistan,FALSE,FALSE,TRUE
A-6406,NRRL,Actinomucor,repens,,,FALSE,1956-01-01,"NRRL isolate",,"Soil (sample ss 273)",,Afghanistan,FALSE,FALSE,TRUE
A-9544,NRRL,Actinomucor,elegans,,,FALSE,1959-10-23,"J.B. Routien, Chas Pfizer & Co. Inc., Brooklyn, New York","Thamnidium sp?",,,,FALSE,FALSE,TRUE
A-6246,NRRL,Actinomucor,repens,,,FALSE,1955-10-01,"American Type Culture Collection, Rockville, MD","Actinomucor repens = atcc 11379",,,,FALSE,FALSE,TRUE
A-6299,NRRL,Actinomucor,repens,,,FALSE,1955-11-01,"M. Dade, International Mycological Institute, Egham, England","Actinomucor repens = imi 40054",Contaminant,,Kenya,FALSE,FALSE,TRUE
A-12667,NRRL,Actinomucor,elegans,,,FALSE,1963-11-21,"Wai, Nganshou, Taipei, Taiwan","Rhizopus chinensis var chungyuen","Food, Chinese cheese",,,FALSE,FALSE,TRUE
A-25904,NRRL,Amylomyces,sp.,,,FALSE,1982-01-14,"Chan, NRRL Isolate",A-3-1,"Food, Lao Chao starter",,,FALSE,FALSE,TRUE
3160,NRRL,Amylomyces,rouxii,,,FALSE,1964-04-27,"NRRL isolate",,"Chinese yeast, Taiwan Sugar Co.",,,TRUE,FALSE,TRUE
A-25905,NRRL,Amylomyces,sp.,,,FALSE,1982-01-14,"Chan, NRRL Isolate",A-3-2,"Lao chao starter",,,FALSE,FALSE,FALSE
A-25954,NRRL,Amylomyces,sp.,,,FALSE,1982-04-13,"R. Rogers, NRRL isolate",M-5-1-r,"Rice murcha",,Nepal,FALSE,FALSE,FALSE
5191,NRRL,Amylomyces,rouxii,,,FALSE,1966-09-01,"S. Soerohaldoko, Bot. Research Inst., Bogor, Indonesia","Chlamydomucor oryzae",,,Indonesia,FALSE,FALSE,FALSE
A-25951,NRRL,Amylomyces,sp.,,,FALSE,1982-04-13,"R. Rogers, NRRL isolate",M-4-1r,"Food, rice murcha",,Nepal,FALSE,FALSE,TRUE
5195,NRRL,Amylomyces,rouxii,,,FALSE,1969-04-30,"Ko Swan Djien, Ag University, Wageningen","Sx 14",,,Netherlands,FALSE,FALSE,FALSE
2928,NRRL,Amylomyces,rouxii,,,FALSE,1961-04-13,"A.A. Au, Taiwan Distillery, Taiwan, China","Chlamydomucor oryzae",,,,FALSE,FALSE,FALSE
3139,NRRL,Amylomyces,rouxii,,,FALSE,1964-04-27,"NRRL isolate",,"Chinese yeast starter, Taiwan Sugar Co.",,,FALSE,FALSE,FALSE
5192,NRRL,Amylomyces,rouxii,,,FALSE,1966-09-01,"S. Soerohaldoko, Bot. Research Inst., Bogor, Indonesia","Chlamydomucor oryzae",,,Indonesia,FALSE,FALSE,FALSE
5193,NRRL,Amylomyces,rouxii,,,FALSE,1967-01-11,"R. Steevensz, Norwalk, California","Chlamydomucor oryzae",Raji,,,FALSE,FALSE,TRUE
A-25399,NRRL,Amylomyces,rouxii,,,FALSE,1980-01-07,"C.W. Hesseltine, NRRL isolate",,Ragi,Bogor,Indonesia,FALSE,FALSE,FALSE
A-25519,NRRL,Amylomyces,rouxii,,,FALSE,1980-07-29,"R. Rogers, NRRL isolate",,Ragi,,,FALSE,FALSE,TRUE
A-25520,NRRL,Amylomyces,rouxii,,,FALSE,1980-07-29,"R. Rogers, NRRL isolate",,Ragi,,,FALSE,FALSE,TRUE
